cuisine,star_rating,restaurant_id,longitude,num_reviews,restaurant_name,latitude,is_closed,zip_code
"Coffee & Tea, Bakeries, Internet Cafes",3.0,wkbA__aaKn2IdXcA6oFgtA,-71.03637,1,The Atrium Cafe,42.312983,0,02125
"Bars, American (New)",4.0,eTTnOUoAhbv65vcApwhTgQ,-71.1334228516,235,Hopewell Bar & Kitchen,42.3498153687,0,02134
"Italian, Seafood, Beer, Wine & Spirits",4.0,5tMFk4qwWjFcOehWLPdp-Q,-71.05356,40,Ciao Bella,42.36399,0,02113
"Pizza, Italian, Salad",3.5,th1wgyGT_GROP8HSS9u5mQ,-71.0568649,269,Pantry Pizza,42.3188729,0,02125
"Italian, Pizza, Sandwiches",4.5,kUrvoceeRb9q4WmunB_1SA,-71.1384999,135,The Village Kitchen,42.38133,0,02138
"Bars, Burgers, Sandwiches",3.0,lrgGdVjP9iVYOXP-357fsA,-71.15016,356,CitySide Tavern,42.33643,0,02135
"Indian, Halal",3.5,9gV2YmOzoNlya1CD6lGSXQ,-71.0574984,143,D'Guru Restaurant,42.3558752,0,02110
"Convenience Stores, Coffee & Tea",3.0,YIEYLOVaFai9FebANGawcg,-71.1656731367,7,7-Eleven,42.3500266878,0,02135
"Diners, American (Traditional)",3.5,FCLZur9u_GpxdPfXVSaYAQ,-71.06688,15,One Family Diner,42.30691,0,02122
"Donuts, Coffee & Tea",3.5,mMJ5hrO_skiBXDeciQOARA,-71.14798,3,Dunkin',42.34958,0,02135
Bubble Tea,4.0,bmXUFGarMFaZ-EWRlNg0Pg,-71.083981,74,Ten One Tea House,42.34939,0,02116
Vietnamese,3.5,RGITbQOvmiSuUIAWm9abKA,-71.0590262,243,Pho Le,42.3043608,0,02122
Szechuan,4.0,2q9vKdHIUAGdxVzq74Dh_A,-71.1825099,253,Home Taste,42.36635,0,02472
"Coffee & Tea, Bakeries, Sandwiches",3.5,Ke3_d3YNQxlAo8Fg3WSE2Q,-71.0756,205,Jaho Coffee & Tea,42.33794,0,02118
Cafes,4.0,5epVHMk2vJUYlFWkwGHq4g,-71.0611466,51,Cafe Corner,42.3510999,0,02111
Pizza,3.5,A27TxahgWN_JxaPsFZ1TvA,-71.166717,38,Arsenal Pizza,42.364974,0,02472
Caribbean,4.5,2yWNJ7CMBs22tlZLZAmLDQ,-71.0922546387,139,Pikliz International Kitchen,42.3916702271,0,02145
"Salad, Noodles, Vegetarian",3.5,-r3_DVHbUeJdSYv3seiv4w,-71.043604903,58,honeygrow,42.3521912518,0,02210
Pizza,3.0,paPgacT64BIbLwTKLUHw4g,-71.0926,21,Lani's Pizza,42.27985,0,02126
"Local Flavor, Landmarks & Historical Buildings",4.5,M2t5iSJwYySn_3Rh3xP8og,-71.0962867,43,Citgo Sign,42.3491291,0,02215
"Sandwiches, Breakfast & Brunch, Salad",3.5,clxImylF9FlMFq8TitQlyA,-71.082437,215,Wichit,42.349626,0,02116
"Sandwiches, Salad",3.0,EoVyBy4YBlbmyLFetYcUsw,-71.072891,45,Au Bon Pain,42.35157,0,02228
"Italian, Wine Bars, Southern",3.5,vQNe7TD_QDpGtGbkaAqi8Q,-71.0553817749,346,Bacco,42.3641777039,0,02113
"Mongolian, Hot Pot, Barbeque",3.0,WX5HDdUTwYWhu6XDtawDhw,-71.069214,159,Hulun Beir,42.360926,0,02114
"Vietnamese, Coffee & Tea, Delis",3.5,BXlYwqIWf8m7qk1RFMKCeQ,-71.06106,336,163 Vietnamese Sandwiches & Bubble Tea,42.35132,0,02111
"Grocery, Korean, Food Court",3.5,e0yRgMXdNxKhNrRD04KJkQ,-71.102604,264,H Mart - Cambridge,42.365033,0,02139
"Bakeries, Cupcakes",2.5,Capv22GStBAm0U_lgs2DQQ,-71.0547977779,164,Wicked Good Cupcakes,42.3602093447,0,02109
Bars,4.0,XWXhPtKt-U5LE-hvoQiY1Q,-71.0352949013,5,McFly’s,42.3354570863,0,02127
Golf,3.0,f7tJG-rA8qijHpiakhMH_Q,-71.1726799,58,Newton Commonwealth Golf Course,42.3466143,0,02458
Chinese,2.5,GKH4dfltvm9HdSKZcttLKA,-71.0567632,50,Hong Kong Chef,42.3199329,0,02125
Thai,4.0,dYJ3_PpyAHT8yhWMMrLsvQ,-71.1262488877,132,Rod D By Sitti,42.3410944255,0,02446
"Cafes, Breakfast & Brunch, Sandwiches",4.0,QMJ0uaY73v6OX2Wr5emEwg,-71.08366,66,Dudley Cafe,42.33015,0,02119
"Seafood, Bars, Venues & Event Spaces",3.5,DrfWREMxP-0JCt5Pz8_sUQ,-71.062259,369,Legal Crossing,42.353749,0,02111
"Fast Food, Burgers",2.0,3IPili48JdyKUayU5CZu1A,-71.167909,19,Burger King,42.265925,0,02132
"Delis, Diners, Breakfast & Brunch",4.5,f412zO5FpTiec9Z_Q0PtHg,-71.154215,608,Jim's Deli,42.3492849,0,02135
"Chocolatiers & Shops, Desserts, Tea Rooms",4.5,gctbL0lDIYIHM6yDn99V-g,-71.1220407688,1077,L.A. Burdick Handmade Chocolates,42.3743982642,0,02138
Latin American,3.0,L5GOM_7288_rtTq5wkpXlQ,-71.0675471047,8,Pollo Lounge and Grill,42.3057292457,0,02122
Delis,4.0,ESDoPlP6gydF_nJjQJSUrQ,-71.05844,63,Deli One,42.35526,0,02110
"Vietnamese, Seafood, Noodles",4.0,zmZ3HkVCeZPBefJJxzdJ7A,-71.1313799,699,Le's Vietnamese Resturant,42.35313,0,02134
"Music Venues, Irish Pub, American (Traditional)",3.0,tdIyREwlre3SVU41a4eBgA,-71.0539537012,514,Ned Devine's Pub,42.3602734855,0,02109
"Pizza, Sandwiches",3.0,rzacTfmyw9a7y_TTdrJNdA,-71.07251,22,Backwoods Pizza,42.32175,0,02119
"American (New), Sandwiches",4.0,kTiB7a40aXsxLW5BipKLYQ,-71.1168212891,158,The Boathouse,42.3713378906,0,02138
"Breakfast & Brunch, Italian",4.0,7JjUoVTJerB4csQ7g1svWw,-71.1219383776,30,Pronto,42.3723605275,0,02138
"Pubs, American (New)",4.0,bqC8cTtPJmSAW6NUVHV9YQ,-71.07938,215,Tavern at the End of the World,42.38218,0,02129
"Japanese, Sushi Bars, Cocktail Bars",4.0,Jmyya_ylt3Bks4NTcyWgEg,-71.0845215,113,Zuma,42.3461685,0,02199
Parks,3.5,BI4AXf5FySlyFwAkxe6PhA,-71.1205567176,4,Winthrop Park,42.3724756973,0,02138
"Seafood, Soup, Sandwiches",4.0,JZUTavw4SsZ-iiExULq1_g,-71.08272,41,Lobstah On A Roll,42.34928,0,02116
Mexican,4.5,D6wyapYXP4lwLWjf-8_I4g,-71.05458,105,Sabroso Taqueria,42.35727,0,02109
"Mexican, Fast Food",3.5,QO3STMziAt4n10ZNBLYgbg,-71.0669661,20,Chipotle Mexican Grill,42.351755,0,02116
Ice Cream & Frozen Yogurt,4.5,be0GC6K6HrakBxAEmFzpsA,-71.0702650766,12,Jennifer's Frosty,42.352018652,0,02116
Parks,4.0,ar2tY10yk0o8fMq-6ncRcw,-71.120943,14,Cambridge Common Park,42.376855,0,02138
Chinese,2.5,VxZK1B_4q0FzzQ6Vln0V7A,-71.05974,7,East Coast Restaurant,42.30087,0,02122
American (New),3.0,dzYTNSUTt81QsJOd29hwGQ,-71.0776486,890,Met Back Bay,42.3511037,0,02116
Sandwiches,3.5,iVmS58gWggsBcrmH2adGkQ,-71.069201,25,Sally's Sandwiches,42.345691,0,02116
"Pizza, Cocktail Bars",4.5,F_1OOxF--SnAIquhq8Ohjw,-71.094283,21,T&B Pizza,42.379812,0,02143
"Ice Cream & Frozen Yogurt, Desserts, Macarons",4.0,WqwJZaa7l1joH8yZUGyyNg,-71.08281,449,Amorino Gelato,42.34976,0,02116
"Mediterranean, Wine Bars, Sandwiches",4.0,sN2G7DGRc_whgIcZf7FHdA,-71.1521044527,114,Putterham Grille,42.3036429481,0,02467
American (New),3.5,XKItcKhRDZSlPS2Ds0vAAg,-71.1090393066,225,City Slicker Cafe,42.3836135864,0,02143
"Sushi Bars, Japanese, Soup",4.5,baoHJnYFntDUICr10aFj8Q,-71.11082,187,Sakana,42.3693,0,02138
Ramen,4.5,lABW8RU5XEzwQaxt-Yfv_Q,-71.125347,128,Isshindo Ramen,42.352883,0,02134
Thai,3.0,4oaguwA4m2uVxDckpvivmg,-71.068001,86,Kapow Thai Cuisine,42.273394,0,02124
Breakfast & Brunch,2.5,WggHCqUwGPsG7nRYT6LsHw,-71.153831,45,Westbury Restaurant,42.286285,0,02132
"Pizza, Mexican",2.5,bkjLcbXySwYZc_V6REZogA,-71.1240768,27,Burritos Pizzeria,42.2552299,0,02136
"Coffee & Tea, Internet Cafes",3.0,6w_HsSldAyEZjU_gdd5nyQ,-71.087962781,21,Argo Tea,42.3386265455,0,02115
American (New),4.0,xVlD-6Ni4eVJfHNdg9uIfA,-71.115372,275,Vee Vee,42.3100254,0,02130
"Sandwiches, Mediterranean, American (Traditional)",4.0,5QIhAe359r2e_m-2YqrmKQ,-71.07111,6,MG's Cafe,42.33797,0,02118
Pizza,4.0,6fF-nAA2AWTPYF2vlOzqtg,-71.03524,1269,Santarpio's Pizza,42.37261,0,02128
"Public Art, Parks",4.0,fhPqQ3x7UAbiiTfELU2SiQ,-71.075012207,1,Worcester Square,42.3402519226,0,02118
Coffee & Tea,3.0,vpF5c8MifRaVXquT_aoGgw,-71.074624,31,Starbucks,42.342572,0,02118
"Delis, Breakfast & Brunch, Sandwiches",4.0,MA3mDyMK_-H5TcGfJzbL1g,-71.09338,36,Brothers Deli & Restaurant,42.26825,0,02126
"Bakeries, Candy Stores",4.0,G8_TTX0_3PXuhdfUWnSYvA,-71.123534,58,New Paris Bakery & Candy Shop,42.3342009,0,02445
Italian,3.5,OTCgRfMMM5QtqffLJzbZeQ,-71.0926999,205,Amelias Trattoria,42.36498,0,02139
"Donuts, Coffee & Tea",3.5,bJfM1RV1-EHIoIK5sikvBA,-71.1590291993,62,Anna's Hand Cut Donuts,42.2795148863,0,02132
"Wraps, Mediterranean, Salad",4.5,umtavHpSHpov0dk4HF3ICg,-71.15056,24,Stardust - Inspired Mediterranean,42.28752,0,02132
"Coffee & Tea, Bubble Tea",5.0,ZFOShZy4P8HjlACwm20XUQ,-71.03884,14,Sweet Boba,42.3745,0,02128
Bakeries,4.5,EC6J3lSq5GFRyrzpust1GA,-71.0892181396,71,Royal Pastry Shop,42.3719558716,0,02141
Thai,3.5,1inmqf0gEp0EblDl3EeNtA,-71.154627,161,Phu-Ket Thai Restaurant,42.2860934,0,02132
Pakistani,4.0,vMm2gDPLq7ojknVBIwmBjQ,-71.1003751,144,Man-O-Salwa Kabob & Grill,42.3842457,0,02143
Latin American,5.0,MZUafSa81_vmRMp5UWO-eA,-71.02861,9,El Palmar Restaurant,42.37903,0,02128
Seafood,4.0,OZNncy0LlXOtfrfPy9ZHWA,-71.055042,24,Wicked Lobsta,42.360154,0,02109
Noodles,3.5,m2OEMNGHDkZQipm2iqCM9g,-71.1146698,197,Noodle Barn,42.3114395,0,02130
Pizza,3.0,AaqNXyWanL7-BnN7HTzVBQ,-71.04601,60,McGoo's Pizza,42.33546,0,02127
"Food Trucks, Middle Eastern",3.0,qim9B_SVsC2017KlYD0Ggg,-71.075469031,61,The Chubby Chickpea,42.3484113734,0,02021
"Pizza, Italian, Seafood",3.0,S2RKI9wDmI4Y5KOM1fgRzQ,-71.1237189,52,River Grille Restaurant & Cafe,42.2558889,0,02136
"Fast Food, Burgers",2.5,j3OFRX21nSdFt19-Xxx7Tw,-71.13498,27,Burger King,42.35304,0,02134
"American (New), Wine Bars",4.0,Uh-vmfKAZAhSeauShT0UEQ,-71.0891662,189,Asta,42.3498513,0,02115
Chinese,3.0,DEmNLc2XoO7aXeEPcs7f1A,-71.1362145414,530,Golden Temple,42.3388189471,0,02445
Sandwiches,4.5,gq-1gRNvJHz3s4hSSJBisA,-71.0548687,493,Al's State Street Cafe,42.359344,0,02109
Gay Bars,3.0,V6japeCwk-4-0c4urfl4NA,-71.069984436,74,The Boston Eagle,42.3446731567,0,02116
"Cheese Shops, Delis",4.5,8ofCsmE_YR-DLUoRhF7Tbw,-71.03525,35,Carmella's Market,42.36786,0,02128
"Playgrounds, Parks",4.0,1ig9XVKFUi6koE2LvTGLSA,-71.0435474664,6,Lo Presti Park,42.3704943806,0,02128
Parks,4.0,2HhzMSQL3xEGUusRUdjtyw,-71.1611148,5,Arsenal Park,42.3631163,0,02472
Chinese,3.0,6XS_dFD_dzyxvZ7UjGW6sw,-71.055662,39,China Sky Restaurant,42.2830175,0,02124
Bakeries,4.5,gTQyI2ORoHjmNHW-d8Tuew,-71.12625,594,Clear Flour Bread,42.35008,0,02446
Thai,4.0,kCV-HKlQRdhAj8HNqGOnHg,-71.08576,109,Bangkok Pinto,42.33659,0,02120
Bars,3.0,FrpCL_7B9UsbjZEvV_g15A,-71.047226,48,The Sky Lounge & Rooftop Terrace,42.3523057,0,02210
Pizza,3.5,cyMWzjwJz0pUKn75qcTRKg,-71.03036,110,The Pizza Connection Plus,42.27112,0,02170
"Donuts, Coffee & Tea",4.0,sdc2xkvZ71ZD7mY_7f6_2g,-71.12661,175,Union Square Donuts,42.34529,0,02446
"Coffee & Tea, Cafes, Coffee Roasteries",3.0,z9C9D9_11dMHdFhtStWGfg,-71.082093,128,Nespresso Boutique,42.347494,0,02199
Lebanese,4.0,sG7TFhDkHnwr7W2lYX7QWw,-71.172695,278,Al Wadi,42.277212,0,02132
Sandwiches,3.0,c577WXP83PAcIyDiaCtrDQ,-71.0884952545,115,Sebastians Cafe & Catering,42.3628645282,0,02139
"Food Trucks, Burgers",4.0,Ws7XDM3BPmFY1a1ijawvvA,-71.0765457153,59,Daddy's Bonetown Burgers,42.3507957458,0,02116
"American (Traditional), Venues & Event Spaces",4.0,IE80k3lHePkEdPscrueo3Q,-71.0399599,5,The View Restaurant & Tavern,42.27079,0,02171
Cafes,4.0,1E2KcGtzZO5v_LgrTiQl9A,-71.0553216934,169,Sip Cafe,42.3560703332,0,02109
"Coffee & Tea, Donuts",2.0,mb3Xf9ZuER2S0HbT4RM6Hw,-71.167328,23,Dunkin',42.3400766,0,02467
"Sandwiches, Burgers, Hot Dogs",4.0,WFq2lgglSCBETcfoedvbzA,-71.0983939469,117,Roxy's Grilled Cheese,42.3620628594,0,02139
"Pizza, Italian",5.0,IzRf6C66CeF57fgvKrzfOQ,-71.0613257,15,Cini’s,42.364508,0,02114
"Sushi Bars, Asian Fusion, Jazz & Blues",3.5,H_XBx4erPI4IrUo8WySPLg,-71.10205,798,The Mad Monkfish,42.36423,0,02139
"Latin American, Dominican",3.5,hpz2qRnei2IJROLJUJVvPQ,-71.07754,272,Merengue Restaurant,42.31919,0,02119
Barbeque,3.5,BGuvV2Qw53vWbkvSxG966w,-71.078631,188,The Smoke Shop BBQ - Assembly Row,42.392374,0,02145
Pizza,3.0,8OrZT_YLXlF3FGyArtvGGQ,-71.0625743866,47,Charlie's Place-Pizza Chicken & More,42.290834083,0,02124
"Fast Food, Burgers, Coffee & Tea",2.5,ArJWECiwKAANRo_IQWXFUQ,-71.1369355264,50,McDonald's,42.3627779878,0,02135
Coffee & Tea,3.0,Aj1AP5DmHsA5ThxSxZvBoA,-71.0669458317,35,Starbucks,42.351594,0,02116
"Salad, Pizza, Fast Food",4.0,D2KkLuRUIK_Q_wGTIQkYJQ,-71.09697,246,Blaze Pizza,42.34448,0,02215
Pizza,4.0,4y49CSzDlkZB7nkyViZuzg,-71.1202467492,719,Pinocchios Pizza & Subs,42.3719854829,0,02138
"Pizza, Ice Cream & Frozen Yogurt, Italian",3.0,7XfzSYcFOunKlwbqeyE2vA,-71.1469413423,86,Andalus Pizza & Cafe,42.3410774239,0,02135
"Pizza, Italian, Bars",4.0,bNZ3-0rse12NKdSVqQ30xw,-71.093846,218,Sulmona,42.362867,0,02139
"Steakhouses, Italian",4.0,nlZghMJ6hcu_b7gzwzYdxQ,-71.17173,267,Sofia Italian Steakhouse,42.270801,0,02132
Coffee & Tea,3.5,JafzmqQsbZAr-JE99rOGtw,-71.1003646851,312,1369 Coffee House,42.3738479614,0,02139
"Southern, Soul Food",4.5,tkWC-xzuv41qNFDBBj67Pg,-71.0713150408,48,Next Step Soul Food Cafe,42.2888629817,0,02124
"Fast Food, Burgers, Coffee & Tea",2.5,MSfzCo976cqNy2pkx-OETA,-71.15504417,53,McDonald's,42.35872517,0,02135
"Wine Bars, American (New), Champagne Bars",3.5,X05LWeDT93dhQkDyCG8IeA,-71.0356,113,Sixth Gear - Cask & Kitchen,42.33456,0,02127
Vietnamese,4.0,K7J1y3uzUZn90Es70RshEQ,-71.0580706345,306,Anh Hong,42.2991816953,0,02122
"Burgers, Fast Food, Coffee & Tea",2.0,cmFiHSqFxjkkjkstriDxCQ,-71.124458313,20,McDonald's,42.2528661648,0,02136
"Noodles, Izakaya, Sushi Bars",4.0,64V_ukBEQ5QNNhSkXr-kcA,-71.122584,351,Sugidama Soba & Izakaya,42.395617,0,02144
"Pizza, Seafood",2.0,shNzGcEJF9YjX8Y9ZCwDfg,-71.06641,14,Pete's Seafood,42.30655,0,02122
Italian,4.0,rcERANnIyyyanLU0t2qdKg,-71.0704138066,562,Scampo,42.3619616027,0,02114
"Pizza, American (Traditional)",3.0,XUl4zYTQ03aF1Twp5zMH2A,-71.07785,46,Stalex,42.28773,0,02124
"Mexican, Latin American",3.0,NxoVqNdPZ0syrmN0PPglvg,-71.061672,78,Guy Fieri's Tequila Cocina,42.3656736,0,02114
"American (Traditional), Sports Bars",3.5,XE3oEdVJ2wu_J5X8TdLU-w,-71.10514,89,"730 Tavern, Kitchen & Patio",42.36591,0,02139
"Bars, American (New), Seafood",3.5,SeCCwykRJ7Y7S5Qok4px2w,-71.050003,405,Pier 6 Boston Waterfront,42.373052,0,02129
"Kosher, Burgers, American (Traditional)",4.0,-Zr7GOTQ8FmzdY6xCYD7gQ,-71.1249297112,59,Vittorio's Grill,42.3415695146,0,02446
Mexican,3.5,S03JaX1glYgXydYbCBXtKw,-71.1281127188,528,Anna's Taqueria - Harvard St,42.3462416952,0,02446
"Tapas Bars, Spanish",3.5,skxwL2FtQvnpER8pHT4s2A,-71.1067410058,305,Taberna De Haro,42.3458491775,0,02446
"Sandwiches, Cafes, American (New)",4.0,wrMG0WYZKIZX9Zp30kCFGA,-71.08757,285,Clover Food Lab,42.362822,0,02139
Parks,5.0,GGYjiCDu39wbzTRLmvRo5w,-71.054706797,4,Dewey Square Park,42.3534162752,0,02210
"Sports Bars, American (Traditional)",3.5,pzCrO7RatLAB9ThsOSRu9A,-71.04535,130,Stats Bar & Grille,42.33583,0,02127
"American (Traditional), Beer, Wine & Spirits",2.0,eXkbL-ZTC1Q74uNi9iBa0g,-71.03328,98,Durgin-Park Restaurant,42.36507,0,02128
Dive Bars,4.0,0JmI7_Z2PAWOm-i0BvJt-g,-71.04038,38,Tom English's Cottage,42.33589,0,02127
Pizza,3.5,Ak6iAOLIF1PNqoyegedjRQ,-75.96528817,25,Frank Pepe's Pizzeria Napoletana,42.10359967,0,02472
Cafes,4.0,EciUZlTwlegFRpRfu-HbIA,-71.05987,9,180 Cafe,42.35179,0,02111
"Bars, Music Venues",3.5,zqTD7GlF7NVhbHaFWkDSgg,-71.1194825,375,Paradise Rock Club,42.351892,0,02215
"Irish, Pubs, Dance Clubs",3.0,q2EXggq1IIrw20YPSfvJeQ,-71.10199,323,Phoenix Landing,42.36403,0,02139
"Greek, Food Trucks",4.0,YMMrnWrHeIz9j5fAeLKowg,-71.1068844795,13,Renula's Greek Kitchen,42.3497115063,0,02446
"Food Trucks, Sandwiches",4.5,p3CawT4AVQ3LOiq4OQoTaA,-71.060515,89,The Bacon Truck,42.382375,0,02139
"Bakeries, Coffee & Tea, Sandwiches",4.0,SvSjcS0jjnFwl27RMnrkQQ,-71.074548,880,Flour Bakery & Cafe,42.338443,0,02118
"Donuts, Coffee & Tea",2.0,MvNAsW8XY-Evkbwft5pmOw,-71.0980342,6,Dunkin',42.316605,0,02119
Dive Bars,4.5,OSgeFci6OzwuLzWw5JTX7g,-71.0512,91,Croke Park Whitey's,42.33934,0,02127
"Food Trucks, Vietnamese, Sandwiches",3.5,01bVoz3i55G2qk2ydNnJCw,-71.1167153,65,Bon Me - Harvard Truck,42.3764326,0,02138
"Delis, Sandwiches, Bagels",4.5,fgBkrXufbmolwKI7batyMw,-71.05336,17,Broad Street Paulie's,42.35787,0,02109
"French, Mediterranean",4.0,VH0Ib9S3E-dxbQdQC4rffg,-71.0727591417,960,Mistral,42.3481578332,0,02116
"Bakeries, Dim Sum, Cantonese",3.5,8OlvNJkV6B4_h0GIijuuCw,-71.06018,386,Great Taste Bakery & Restaurant,42.35114,0,02111
Pizza,3.5,_xOy5ctlcycRxl8QaTULmQ,-71.1084071,42,Captain Nemo's,42.3225164,0,02130
Mexican,3.5,J4Oln2xg4LR9_jbRuQNYjQ,-71.0874344975,158,Amelia's Taqueria,42.3411809027,0,02115
"Breakfast & Brunch, Sandwiches, Coffee & Tea",4.0,YvjAuYJyW7HZ1r7FGk1y3g,-71.0719061094,325,Tatte Bakery & Cafe,42.3517727229,0,02116
"American (Traditional), Sports Bars, Burgers",2.5,BCViqhu_svtkPqNqCd-9rw,-71.031387,106,Applebee's Grill + Bar,42.278741,0,02171
African,4.5,4jmJfNpYghoTFHe5G0zahw,-71.0931428522,21,Safari African Restaurant,42.2779793039,0,02126
Pizza,4.5,fLELJbF1rocRqO2blgvLDA,-71.11209,78,Ideal Cafe & Pizza,42.31854,0,02130
"Venues & Event Spaces, American (New), Bed & Breakfast",4.0,1RvK3oVM-sQkhLgZnDgbCw,-71.1144089142,54,Harvard Faculty Club,42.3732469983,0,02138
"Sushi Bars, Japanese, Seafood",4.0,hZOYhhNMP_yiR7QJT4qawg,-71.13298,575,Fish Market Sushi Bar,42.35291,0,02134
"Sushi Bars, Japanese",4.0,SSmHkP0tZ4TKn_YUOEkVUg,-71.113353,735,Cafe Sushi,42.370572,0,02138
Sandwiches,3.0,fxeEHZtasRi7Wvk7FcFJ7Q,-71.0294399,14,D'Angelo,42.2771199,0,02171
Parks,4.0,r9n_OPVc5gcI2GPEAMapqg,-71.114406535,2,Magazine Beach,42.3565221965,0,02238
Sandwiches,2.0,QEfxIS7ERZjfB-FuomMlag,-71.0478109245,5,Subway,42.2935102826,0,02122
"American (Traditional), Sports Bars",3.5,arnbjQR2n0-6-iqdBB_gHw,-71.05708,203,The Point,42.36166,0,02108
"Pubs, Sports Bars, American (Traditional)",3.0,9jStwuAp2D0gdMFe6FNrTw,-71.13238,246,The Draft,42.35486,0,02134
"Pizza, Italian",3.0,ggUEqtWU_rP_VyXAtibzYg,-71.1054181,259,IL Mondo Pizzeria,42.3337036,0,02115
Halal,4.5,Xbo2UqJs8ZEP-da9U46LZg,-71.08892,34,Shah’s Halal- Boston,42.34669,0,02215
American (Traditional),3.0,basuTtwCRDVO1SC5X8hEXA,-71.0944578251,9,Garden Cafeteria,42.3395931103,0,02115
Parks,4.0,fcRaLDb1qScnWfbJ1DHNbw,-71.05853,17,Paul Revere Park,42.37244,0,02129
Latin American,4.5,e4M2ICNBhMxUVC-b7QNsXw,-71.038177,13,Punto Rojo,42.375419,0,02128
Bakeries,3.5,EYmmUQqCTu2M2LzZJW3PuQ,-71.12978,17,My Grandma's of New England,42.24298,0,02136
"Bars, Burgers, Gastropubs",4.5,-8u9P253kZlukUqbDXrPgA,-71.149294,227,Porter Cafe,42.287438,0,02132
"Bars, American (Traditional)",4.0,xiHvrOv3lYI4_8bvZEljwQ,-71.0372772217,17,The Shannon Tavern,42.3365898132,0,02127
"Cafes, Coffee & Tea",3.5,1o1LImsFDoGDogxgYfjIqQ,-71.11839,209,Bourbon Coffee,42.38729,0,02140
Chinese,2.5,7kMln0CixCzKJ-kNajoAKQ,-71.1124420166,10,Savory Food Truck,42.3793435425,0,
"American (New), Cocktail Bars, Pubs",4.0,oeGGj21XtuZTTIk3wRlCOw,-71.1191113499,230,The Abbey,42.3851057658,0,02140
"Delis, Cheese Shops",5.0,w7JR1y-TCXmWdFKDLW83eQ,-71.05643,54,Harry's Cheese and Cold Cuts,42.36153,0,02109
Parks,3.5,tRZRnAIyzCz7OTATkCT1mw,-71.0524710841,9,Joe Moakley Park,42.3297881223,0,02127
"Bakeries, Cafes, Breakfast & Brunch",4.5,LaAma3B0ScryCfYk9AlYag,-71.0641,23,Tatte Bakery & Cafe,42.34507,0,02118
"Asian Fusion, Taiwanese, Cocktail Bars",4.0,72PQGMhrEcIuWH-S44TprA,-71.066250271,1677,Myers & Chang,42.3438187316,0,02118
"Breakfast & Brunch, Sandwiches, Cafes",4.5,4vEDXMdOLzOlx8i_nUroow,-71.1655903235,18,Small Batch Cafe,42.254772,0,02026
Coffee & Tea,3.0,QKNLbA_v2PmlAr2yoyP0Xg,-71.013285,57,Starbucks,42.392027,0,02128
"Breakfast & Brunch, French, Wine Bars",4.0,HatHuBZ4mwNBbHSeC32p1A,-71.1203596557,80,Colette Wine Bistro,42.389263518,0,02140
"Mexican, Fast Food",3.0,7L01cUul3TsLtYNJ1340hg,-71.0618367791,39,QDOBA Mexican Eats,42.3648721238,0,02114
Sandwiches,2.0,b2sCnFkCRyYiUeUpG1orFw,-71.05803,3,Cee Cee's,42.2990799,0,02122
"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",3.5,GWxMv56PA2ZDFrRGFCyReg,-71.13212,303,Kung Fu Tea,42.3522,0,02134
"Sushi Bars, Poke, Ramen",4.0,4QSm0iwLR27feUtvY3nQ1Q,-71.09889,84,Sushi Kappo,42.34311,0,02215
Coffee & Tea,4.0,GVAXOhmwbiNhLOdW0a2GYQ,-71.0424260123,38,Java House,42.3353804892,0,02127
Chinese,3.0,FOa0IlFQ2V2zrvKNa7SriA,-71.0392808552,54,Hong Kong Harbor Restaurant,42.3690187265,0,02128
"Tours, Landmarks & Historical Buildings, Museums",4.5,YM20L2jEG5VB1yt5khNlDg,-71.06143,23,Battle of Bunker Hill Museum,42.37559,0,02129
Bakeries,4.0,lX-zTzT7ypuVY6Yl2gG5UQ,-71.07853,96,Mike's Pastry,42.39193,0,02145
"Italian, Bars, Mediterranean",4.0,1hWZ0K2DOKZB9Xft08VZ9g,-71.0779036595,671,Sorellina,42.3488367161,0,02116
"American (New), Brasseries",3.5,ZzOD1ur-Hd4n4ts58w_OEg,-71.058365,350,The Merchant,42.355794,0,02110
"Pizza, Italian",3.5,E5AXynpMkDe_l2NYFVVj-g,-71.0634434223,114,Sal's Pizza,42.3547383629,0,02111
"Cafes, Bakeries, Breakfast & Brunch",4.0,zOOiBmo7mrXi7AR4N7Xswg,-71.09023,51,Tatte Bakery & Cafe,42.3401825,0,02115
Ice Cream & Frozen Yogurt,5.0,9esIROvRYQV7nJHp5deqBw,-71.1788515,69,Dizin FruttiBerri,42.3678114,0,02472
"American (Traditional), Burgers",4.0,Hs8AD8lZ4wpdP212O9goDA,-71.1814956665,393,Wild Willy's Burgers,42.3653526306,0,02472
Japanese,4.5,87f7kR7nTz8WHnmtLM_S6w,-71.0568666458,737,O Ya,42.3514083136,0,02111
Mexican,4.0,zVhHUkmXib1Ef9-6WvVRcQ,-71.0632446,267,El Barrio Mexican Grill,42.2894867,0,02124
"Fast Food, Burgers, Coffee & Tea",1.5,8z3lst9OdWQOcJ54_R3K-A,-71.0703635216,70,McDonald's,42.3315445718,0,02118
"Pubs, American (Traditional)",3.5,w2QQiZN5tXZ5CD4XKLnu7g,-71.11445,101,Jeanie Johnston Pub & Grill,42.3050799,0,02130
"Italian, Wine Bars, Noodles",4.0,twXlQB0UMBrAVas53QN9BA,-71.0804313331,296,MIDA,42.3390798791,0,02118
